,from,to
39882,5642187,5262646
39883,5642187,3747072
39884,5642187,2116985
39885,5642187,3823531
39886,5642187,4445414
39887,5642187,8584084
39888,5642187,6260400
39889,5642187,3322514
39890,5642187,4865283
39891,5642187,8847502
39892,5642187,9326722
39893,5642187,6128774
39894,5642187,5582610
39895,5642187,5460402
39896,5642187,6573559
39897,5642187,1256084
39898,5642187,3335969
39899,5642187,6062599
39900,5642187,1385403
39901,5642187,2625914
39902,5642187,5403487
39903,5642187,1335895
39904,5642187,6463952
39905,5642187,5053937
39906,5642187,1353420
39907,5642187,6677164
39908,5642187,2066437
39909,5642187,8268517
39910,5642187,6418092
39911,5642187,2920966
39912,5642187,6017591
39913,5642187,7317438
39914,5642187,5743434
39915,5642187,9612606
39916,5642187,4356468
39917,6165262,5876745
39918,6165262,9444027
39919,6165262,3823531
39920,6165262,1301156
39921,6165262,4445414
39922,6165262,8584084
39923,6165262,3322514
39924,6165262,6128774
39925,6165262,9085992
39926,6165262,3335969
39927,6165262,1427353
39928,6165262,5403487
39929,6165262,4303195
39930,6165262,7891838
39931,6165262,6677164
39932,6165262,2066437
39933,6165262,9031847
39934,6165262,6418092
39935,6165262,6017591
39936,6920938,5876745
39937,6920938,9659856
39938,6920938,7358008
39939,6920938,9444027
39940,6920938,6620713
39941,6920938,3823531
39942,6920938,1396671
39943,6920938,1301156
39944,6920938,1936377
39945,6920938,6260400
39946,6920938,9326722
39947,6920938,9085992
39948,6920938,5582610
39949,6920938,1825969
39950,6920938,6573559
39951,6920938,1256084
39952,6920938,1427353
39953,6920938,4741497
39954,6920938,5403487
39955,6920938,6463952
39956,6920938,5053937
39957,6920938,9733001
39958,6920938,7891838
39959,6920938,5132688
39960,6920938,6677164
39961,6920938,8268517
39962,6920938,9981895
39963,6920938,5471581
39964,6920938,5815978
39965,6920938,7317438
39966,6920938,9612606
39967,6920938,4356468
39968,2346047,5876745
39969,2346047,7635375
39970,2346047,6300454
39971,2346047,2157609
39972,2346047,3747072
39973,2346047,6544671
39974,2346047,3823531
39975,2346047,6480234
39976,2346047,8584084
39977,2346047,6260400
39978,2346047,3322514
39979,2346047,9326722
39980,2346047,6128774
39981,2346047,9085992
39982,2346047,1545110
39983,2346047,3335969
39984,2346047,1427353
39985,2346047,6299956
39986,2346047,2625914
39987,2346047,5053937
39988,2346047,2069265
39989,2346047,5965396
39990,2346047,5132688
39991,2346047,1353420
39992,2346047,6418092
39993,2346047,5815978
39994,2346047,7317438
39995,2256627,1446683
39996,2256627,1570785
39997,2256627,2157609
39998,2256627,9444027
39999,2256627,3747072
40000,2256627,6544671
40001,2256627,4747658
40002,2256627,1301156
40003,2256627,4445414
40004,2256627,8584084
40005,2256627,4865283
40006,2256627,3871556
40007,2256627,1289636
40008,2256627,1825969
40009,2256627,1545110
40010,2256627,6573559
40011,2256627,2706382
40012,2256627,2625914
40013,2256627,3544111
40014,2256627,6463952
40015,2256627,5053937
40016,2256627,2045224
40017,2256627,2069265
40018,2256627,9733001
40019,2256627,5965396
40020,2256627,2066437
40021,2256627,3223948
40022,2256627,6017591
40023,9071822,1446683
40024,9071822,7358008
40025,9071822,5262646
40026,9071822,2116985
40027,9071822,1936377
40028,9071822,8847502
40029,9071822,1289636
40030,9071822,6573559
40031,9071822,3335969
40032,9071822,1427353
40033,9071822,4741497
40034,9071822,5403487
40035,9071822,1335895
40036,9071822,9733001
40037,9071822,5132688
40038,9071822,6803121
40039,9071822,6677164
40040,9071822,9981895
40041,9071822,3223948
40042,9071822,6418092
40043,1514575,6300454
40044,1514575,5262646
40045,1514575,6620713
40046,1514575,2116985
40047,1514575,1396671
40048,1514575,1936377
40049,1514575,6260400
40050,1514575,9326722
40051,1514575,9085992
40052,1514575,4214419
40053,1514575,1289636
40054,1514575,1545110
40055,1514575,6828173
40056,1514575,6573559
40057,1514575,1256084
40058,1514575,1427353
40059,1514575,1385403
40060,1514575,6299956
40061,1514575,5403487
40062,1514575,3544111
40063,1514575,6463952
40064,1514575,2069265
40065,1514575,9733001
40066,1514575,4303195
40067,1514575,1353420
40068,1514575,2066437
40069,1514575,9981895
40070,1514575,3223948
40071,1514575,5471581
40072,1514575,9612606
40073,2256107,1570785
40074,2256107,6300454
40075,2256107,5262646
40076,2256107,3747072
40077,2256107,6544671
40078,2256107,6859693
40079,2256107,3823531
40080,2256107,6480234
40081,2256107,4445414
40082,2256107,6260400
40083,2256107,4865283
40084,2256107,9085992
40085,2256107,4214419
40086,2256107,5460402
40087,2256107,1545110
40088,2256107,6828173
40089,2256107,1256084
40090,2256107,6062599
40091,2256107,4741497
40092,2256107,6299956
40093,2256107,3544111
40094,2256107,2045224
40095,2256107,2069265
40096,2256107,9733001
40097,2256107,5132688
40098,2256107,6677164
40099,2256107,9981895
40100,2256107,5471581
40101,2256107,2920966
40102,2256107,7317438
40103,2256107,9612606
40104,8640234,5876745
40105,8640234,7635375
40106,8640234,7358008
40107,8640234,2449597
40108,8640234,6620713
40109,8640234,6859693
40110,8640234,1396671
40111,8640234,1301156
40112,8640234,6260400
40113,8640234,8847502
40114,8640234,3871556
40115,8640234,6128774
40116,8640234,1289636
40117,8640234,1825969
40118,8640234,6573559
40119,8640234,6062599
40120,8640234,2706382
40121,8640234,6299956
40122,8640234,2625914
40123,8640234,1335895
40124,8640234,6463952
40125,8640234,2045224
40126,8640234,4303195
40127,8640234,7891838
40128,8640234,2066437
40129,8640234,8268517
40130,8640234,3223948
40131,8640234,6418092
40132,8640234,6017591
40133,8640234,4356468
40134,8731976,3393729
40135,8731976,9659856
40136,8731976,6300454
40137,8731976,9444027
40138,8731976,6620713
40139,8731976,6859693
40140,8731976,6480234
40141,8731976,1301156
40142,8731976,6260400
40143,8731976,8847502
40144,8731976,4214419
40145,8731976,1289636
40146,8731976,1825969
40147,8731976,6573559
40148,8731976,6062599
40149,8731976,2706382
40150,8731976,2625914
40151,8731976,1335895
40152,8731976,2045224
40153,8731976,2069265
40154,8731976,4303195
40155,8731976,6803121
40156,8731976,8268517
40157,8731976,5471581
40158,8731976,6017591
40159,8731976,5743434
40160,8731976,4356468
40161,1697268,3393729
40162,1697268,9444027
40163,1697268,5262646
40164,1697268,4445414
40165,1697268,1936377
40166,1697268,8584084
40167,1697268,3322514
40168,1697268,1289636
40169,1697268,6299956
40170,1697268,6463952
40171,1697268,2069265
40172,1697268,4303195
40173,1697268,5965396
40174,1697268,5132688
40175,1697268,2066437
40176,1697268,8268517
40177,1697268,9981895
40178,1697268,5471581
40179,1697268,2920966
40180,1697268,5815978
40181,1697268,7317438
40182,1697268,4356468
40183,6056833,3393729
40184,6056833,6300454
40185,6056833,7358008
40186,6056833,9444027
40187,6056833,6544671
40188,6056833,2116985
40189,6056833,6859693
40190,6056833,4747658
40191,6056833,9326722
40192,6056833,6128774
40193,6056833,9085992
40194,6056833,4214419
40195,6056833,5582610
40196,6056833,5460402
40197,6056833,3335969
40198,6056833,6062599
40199,6056833,1427353
40200,6056833,4741497
40201,6056833,2625914
40202,6056833,6463952
40203,6056833,2045224
40204,6056833,4303195
40205,6056833,5965396
40206,6056833,6677164
40207,6707030,1446683
40208,6707030,6300454
40209,6707030,3747072
40210,6707030,6620713
40211,6707030,2116985
40212,6707030,3823531
40213,6707030,1396671
40214,6707030,6480234
40215,6707030,4445414
40216,6707030,8584084
40217,6707030,3322514
40218,6707030,9326722
40219,6707030,1289636
40220,6707030,5460402
40221,6707030,1825969
40222,6707030,6828173
40223,6707030,6573559
40224,6707030,1256084
40225,6707030,6062599
40226,6707030,1385403
40227,6707030,2625914
40228,6707030,1335895
40229,6707030,5053937
40230,6707030,2069265
40231,6707030,4303195
40232,6707030,5132688
40233,6707030,1353420
40234,6707030,2066437
40235,6707030,3223948
40236,6707030,6418092
40237,6707030,5815978
40238,6707030,6017591
40239,6707030,5743434
40240,2632711,1446683
40241,2632711,1570785
40242,2632711,6300454
40243,2632711,2449597
40244,2632711,3823531
40245,2632711,4747658
40246,2632711,4445414
40247,2632711,9085992
40248,2632711,5460402
40249,2632711,6573559
40250,2632711,1427353
40251,2632711,2625914
40252,2632711,5053937
40253,2632711,2069265
40254,2632711,5965396
40255,2632711,6803121
40256,2632711,8268517
40257,2632711,3223948
40258,2632711,5471581
40259,2632711,6418092
40260,2632711,6017591
40261,2632711,4356468
40262,7743490,3393729
40263,7743490,2157609
40264,7743490,7358008
40265,7743490,5262646
40266,7743490,6620713
40267,7743490,4747658
40268,7743490,6480234
40269,7743490,1936377
40270,7743490,8584084
40271,7743490,9326722
40272,7743490,6128774
40273,7743490,4214419
40274,7743490,1289636
40275,7743490,5582610
40276,7743490,1545110
40277,7743490,1427353
40278,7743490,5403487
40279,7743490,5053937
40280,7743490,9733001
40281,7743490,6803121
40282,7743490,6677164
40283,7743490,5471581
40284,7743490,2920966
40285,7743490,6017591
40286,7743490,7317438
40287,7743490,4356468
40288,2817924,7635375
40289,2817924,9659856
40290,2817924,9444027
40291,2817924,6620713
40292,2817924,2116985
40293,2817924,4747658
40294,2817924,1301156
40295,2817924,8584084
40296,2817924,4865283
40297,2817924,4214419
40298,2817924,5582610
40299,2817924,5460402
40300,2817924,6062599
40301,2817924,2706382
40302,2817924,1385403
40303,2817924,5403487
40304,2817924,1335895
40305,2817924,2069265
40306,2817924,4303195
40307,2817924,5965396
40308,2817924,5132688
40309,2817924,6803121
40310,2817924,2066437
40311,2817924,9981895
40312,2817924,5815978
40313,2817924,7317438
40314,3810656,1446683
40315,3810656,3393729
40316,3810656,7635375
40317,3810656,2157609
40318,3810656,9444027
40319,3810656,2449597
40320,3810656,3747072
40321,3810656,6620713
40322,3810656,6544671
40323,3810656,4747658
40324,3810656,6480234
40325,3810656,1936377
40326,3810656,8584084
40327,3810656,3322514
40328,3810656,4865283
40329,3810656,3871556
40330,3810656,6128774
40331,3810656,5582610
40332,3810656,6828173
40333,3810656,6062599
40334,3810656,4741497
40335,3810656,2625914
40336,3810656,3544111
40337,3810656,1335895
40338,3810656,6463952
40339,3810656,2045224
40340,3810656,2069265
40341,3810656,7891838
40342,3810656,2066437
40343,3810656,3223948
40344,3810656,2920966
40345,3810656,7317438
40346,8007666,1446683
40347,8007666,1570785
40348,8007666,6300454
40349,8007666,6620713
40350,8007666,2116985
40351,8007666,3823531
40352,8007666,6480234
40353,8007666,1301156
40354,8007666,8847502
40355,8007666,9326722
40356,8007666,6128774
40357,8007666,4214419
40358,8007666,1289636
40359,8007666,5460402
40360,8007666,1545110
40361,8007666,6573559
40362,8007666,1256084
40363,8007666,6062599
40364,8007666,2706382
40365,8007666,5403487
40366,8007666,4303195
40367,8007666,7891838
40368,8007666,1353420
40369,8007666,3223948
40370,8007666,6418092
40371,8007666,6017591
40372,8007666,7317438
40373,1439134,1446683
40374,1439134,1570785
40375,1439134,6300454
40376,1439134,2157609
40377,1439134,5262646
40378,1439134,3747072
40379,1439134,2116985
40380,1439134,6859693
40381,1439134,1396671
40382,1439134,1301156
40383,1439134,1936377
40384,1439134,6260400
40385,1439134,4865283
40386,1439134,9326722
40387,1439134,3871556
40388,1439134,1289636
40389,1439134,5460402
40390,1439134,6828173
40391,1439134,6573559
40392,1439134,6062599
40393,1439134,2706382
40394,1439134,1385403
40395,1439134,2625914
40396,1439134,1335895
40397,1439134,5053937
40398,1439134,2045224
40399,1439134,9733001
40400,1439134,6803121
40401,1439134,6677164
40402,1439134,2066437
40403,1439134,9031847
40404,1439134,6418092
40405,1439134,5815978
40406,1439134,5743434
40407,1439134,4356468
40408,7375900,1446683
40409,7375900,3393729
40410,7375900,9659856
40411,7375900,2157609
40412,7375900,6620713
40413,7375900,6859693
40414,7375900,6480234
40415,7375900,8584084
40416,7375900,8847502
40417,7375900,3871556
40418,7375900,1289636
40419,7375900,1825969
40420,7375900,6828173
40421,7375900,2706382
40422,7375900,1385403
40423,7375900,5403487
40424,7375900,3544111
40425,7375900,5053937
40426,7375900,9733001
40427,7375900,4303195
40428,7375900,5965396
40429,7375900,1353420
40430,7375900,3223948
40431,7375900,2920966
40432,7375900,9612606
40433,5805094,1570785
40434,5805094,2157609
40435,5805094,9444027
40436,5805094,2449597
40437,5805094,6859693
40438,5805094,1301156
40439,5805094,6260400
40440,5805094,8847502
40441,5805094,3871556
40442,5805094,5460402
40443,5805094,6828173
40444,5805094,1256084
40445,5805094,1427353
40446,5805094,2625914
40447,5805094,3544111
40448,5805094,1335895
40449,5805094,2045224
40450,5805094,4303195
40451,5805094,5132688
40452,5805094,1353420
40453,5805094,8268517
40454,5805094,3223948
40455,5805094,2920966
40456,5805094,5815978
40457,5805094,9612606
40458,5805094,4356468
40459,4741173,1446683
40460,4741173,1570785
40461,4741173,7635375
40462,4741173,2157609
40463,4741173,9444027
40464,4741173,2116985
40465,4741173,1301156
40466,4741173,8584084
40467,4741173,4865283
40468,4741173,6128774
40469,4741173,9085992
40470,4741173,5582610
40471,4741173,1545110
40472,4741173,1427353
40473,4741173,2706382
40474,4741173,1385403
40475,4741173,2625914
40476,4741173,3544111
40477,4741173,6463952
40478,4741173,2069265
40479,4741173,5965396
40480,4741173,5132688
40481,4741173,6803121
40482,4741173,6677164
40483,4741173,3223948
40484,4741173,6418092
40485,4741173,6017591
40486,4741173,9612606
40487,5308071,5876745
40488,5308071,1570785
40489,5308071,6300454
40490,5308071,9444027
40491,5308071,3747072
40492,5308071,6620713
40493,5308071,2116985
40494,5308071,4747658
40495,5308071,1301156
40496,5308071,8584084
40497,5308071,3322514
40498,5308071,9326722
40499,5308071,6128774
40500,5308071,4214419
40501,5308071,5460402
40502,5308071,6828173
40503,5308071,6573559
40504,5308071,3335969
40505,5308071,4741497
40506,5308071,3544111
40507,5308071,5053937
40508,5308071,9733001
40509,5308071,6803121
40510,5308071,3223948
40511,5308071,5815978
40512,5308071,5743434
40513,6429580,1446683
40514,6429580,7635375
40515,6429580,2157609
40516,6429580,5262646
40517,6429580,3747072
40518,6429580,6620713
40519,6429580,6859693
40520,6429580,3823531
40521,6429580,1301156
40522,6429580,8584084
40523,6429580,3322514
40524,6429580,9326722
40525,6429580,3871556
40526,6429580,6128774
40527,6429580,5582610
40528,6429580,1825969
40529,6429580,6573559
40530,6429580,6062599
40531,6429580,2706382
40532,6429580,2625914
40533,6429580,5053937
40534,6429580,9733001
40535,6429580,7891838
40536,6429580,1353420
40537,6429580,9981895
40538,6429580,9031847
40539,6429580,5815978
40540,6429580,7317438
40541,6429580,5743434
40542,6429580,9612606
40543,4064908,3393729
40544,4064908,2157609
40545,4064908,2449597
40546,4064908,6620713
40547,4064908,6859693
40548,4064908,1396671
40549,4064908,1301156
40550,4064908,4445414
40551,4064908,8584084
40552,4064908,4865283
40553,4064908,8847502
40554,4064908,3871556
40555,4064908,4214419
40556,4064908,1825969
40557,4064908,3335969
40558,4064908,6062599
40559,4064908,4741497
40560,4064908,5403487
40561,4064908,3544111
40562,4064908,6463952
40563,4064908,5132688
40564,4064908,6677164
40565,4064908,2066437
40566,4064908,9031847
40567,4064908,3223948
40568,4064908,6418092
40569,4064908,5815978
40570,4064908,7317438
40571,3729219,3393729
40572,3729219,7635375
40573,3729219,6300454
40574,3729219,7358008
40575,3729219,5262646
40576,3729219,3747072
40577,3729219,6544671
40578,3729219,1396671
40579,3729219,4445414
40580,3729219,1936377
40581,3729219,6260400
40582,3729219,4865283
40583,3729219,9326722
40584,3729219,6128774
40585,3729219,4214419
40586,3729219,1825969
40587,3729219,6828173
40588,3729219,6573559
40589,3729219,6062599
40590,3729219,1427353
40591,3729219,5403487
40592,3729219,3544111
40593,3729219,2045224
40594,3729219,9733001
40595,3729219,5132688
40596,3729219,6803121
40597,3729219,2066437
40598,3729219,9981895
40599,3729219,9031847
40600,3729219,2920966
40601,3729219,5743434
40602,3729219,4356468
40603,1378187,1570785
40604,1378187,7358008
40605,1378187,5262646
40606,1378187,2449597
40607,1378187,3747072
40608,1378187,6544671
40609,1378187,3823531
40610,1378187,4747658
40611,1378187,1301156
40612,1378187,8584084
40613,1378187,3322514
40614,1378187,9326722
40615,1378187,6128774
40616,1378187,1289636
40617,1378187,5582610
40618,1378187,6573559
40619,1378187,6062599
40620,1378187,1385403
40621,1378187,3544111
40622,1378187,2069265
40623,1378187,9733001
40624,1378187,5965396
40625,1378187,6803121
40626,1378187,6677164
40627,1378187,3223948
40628,1378187,2920966
40629,1378187,6017591
40630,1378187,4356468
40631,8628539,1446683
40632,8628539,1570785
40633,8628539,6300454
40634,8628539,2449597
40635,8628539,6544671
40636,8628539,3823531
40637,8628539,1396671
40638,8628539,1301156
40639,8628539,8584084
40640,8628539,4865283
40641,8628539,9085992
40642,8628539,1289636
40643,8628539,5460402
40644,8628539,1256084
40645,8628539,3335969
40646,8628539,1385403
40647,8628539,5403487
40648,8628539,1335895
40649,8628539,2069265
40650,8628539,5965396
40651,8628539,5132688
40652,8628539,1353420
40653,8628539,8268517
40654,8628539,3223948
40655,8628539,2920966
40656,8628539,7317438
40657,8628539,5743434
40658,5351012,5876745
40659,5351012,3393729
40660,5351012,9659856
40661,5351012,2157609
40662,5351012,9444027
40663,5351012,5262646
40664,5351012,6620713
40665,5351012,6544671
40666,5351012,2116985
40667,5351012,3823531
40668,5351012,4747658
40669,5351012,1301156
40670,5351012,4445414
40671,5351012,8584084
40672,5351012,3322514
40673,5351012,9326722
40674,5351012,6128774
40675,5351012,9085992
40676,5351012,1289636
40677,5351012,5460402
40678,5351012,1825969
40679,5351012,6828173
40680,5351012,3335969
40681,5351012,2706382
40682,5351012,6299956
40683,5351012,3544111
40684,5351012,6463952
40685,5351012,9733001
40686,5351012,5965396
40687,5351012,7891838
40688,5351012,8268517
40689,5351012,9981895
40690,5351012,6418092
40691,5351012,5815978
40692,5351012,6017591
40693,9413573,1570785
40694,9413573,2157609
40695,9413573,5262646
40696,9413573,3747072
40697,9413573,6620713
40698,9413573,2116985
40699,9413573,4747658
40700,9413573,1396671
40701,9413573,8584084
40702,9413573,8847502
40703,9413573,3871556
40704,9413573,9085992
40705,9413573,5460402
40706,9413573,1545110
40707,9413573,6573559
40708,9413573,6062599
40709,9413573,1385403
40710,9413573,6299956
40711,9413573,2625914
40712,9413573,5053937
40713,9413573,1353420
40714,9413573,2066437
40715,9413573,8268517
40716,9413573,6418092
40717,9413573,4356468
40718,4558546,3393729
40719,4558546,9659856
40720,4558546,2157609
40721,4558546,7358008
40722,4558546,5262646
40723,4558546,2116985
40724,4558546,4747658
40725,4558546,1396671
40726,4558546,1301156
40727,4558546,1936377
40728,4558546,6260400
40729,4558546,4865283
40730,4558546,3871556
40731,4558546,6128774
40732,4558546,5582610
40733,4558546,5460402
40734,4558546,6828173
40735,4558546,3335969
40736,4558546,2706382
40737,4558546,4741497
40738,4558546,9733001
40739,4558546,5132688
40740,4558546,6803121
40741,4558546,1353420
40742,4558546,8268517
40743,4558546,3223948
40744,4558546,6418092
40745,4558546,2920966
40746,4558546,9612606
40747,4558546,4356468
40748,2855659,5876745
40749,2855659,3393729
40750,2855659,9659856
40751,2855659,2157609
40752,2855659,7358008
40753,2855659,2449597
40754,2855659,6544671
40755,2855659,6859693
40756,2855659,3823531
40757,2855659,6480234
40758,2855659,1301156
40759,2855659,1936377
40760,2855659,3322514
40761,2855659,9326722
40762,2855659,6128774
40763,2855659,1289636
40764,2855659,5582610
40765,2855659,1545110
40766,2855659,1256084
40767,2855659,6062599
40768,2855659,1427353
40769,2855659,4741497
40770,2855659,5403487
40771,2855659,1335895
40772,2855659,5053937
40773,2855659,2045224
40774,2855659,9733001
40775,2855659,7891838
40776,2855659,6803121
40777,2855659,1353420
40778,2855659,8268517
40779,2855659,5471581
40780,2855659,6418092
40781,2855659,5815978
40782,2855659,7317438
40783,2855659,4356468
40784,9199684,3393729
40785,9199684,2157609
40786,9199684,5262646
40787,9199684,6544671
40788,9199684,4747658
40789,9199684,6480234
40790,9199684,4445414
40791,9199684,8847502
40792,9199684,9326722
40793,9199684,6128774
40794,9199684,5460402
40795,9199684,1825969
40796,9199684,6828173
40797,9199684,3335969
40798,9199684,1427353
40799,9199684,6299956
40800,9199684,2625914
40801,9199684,5403487
40802,9199684,6463952
40803,9199684,2069265
40804,9199684,9733001
40805,9199684,4303195
40806,9199684,6803121
40807,9199684,2066437
40808,9199684,9031847
40809,9199684,5471581
40810,9199684,6418092
40811,9199684,2920966
40812,9199684,4356468
40813,5100097,3393729
40814,5100097,2157609
40815,5100097,5262646
40816,5100097,3747072
40817,5100097,6620713
40818,5100097,3823531
40819,5100097,4747658
40820,5100097,6480234
40821,5100097,4445414
40822,5100097,4865283
40823,5100097,9326722
40824,5100097,4214419
40825,5100097,5582610
40826,5100097,1545110
40827,5100097,6062599
40828,5100097,2706382
40829,5100097,1385403
40830,5100097,2625914
40831,5100097,5053937
40832,5100097,2069265
40833,5100097,4303195
40834,5100097,7891838
40835,5100097,6677164
40836,5100097,8268517
40837,5100097,3223948
40838,5100097,5471581
40839,5100097,5815978
40840,5100097,7317438
40841,6987674,5876745
40842,6987674,1570785
40843,6987674,2157609
40844,6987674,5262646
40845,6987674,3747072
40846,6987674,6544671
40847,6987674,4747658
40848,6987674,1396671
40849,6987674,6480234
40850,6987674,1936377
40851,6987674,8584084
40852,6987674,3871556
40853,6987674,1825969
40854,6987674,6828173
40855,6987674,1256084
40856,6987674,1385403
40857,6987674,2625914
40858,6987674,6463952
40859,6987674,5053937
40860,6987674,2045224
40861,6987674,5132688
40862,6987674,1353420
40863,6987674,6677164
40864,6987674,8268517
40865,6987674,9031847
40866,6987674,5471581
40867,6987674,6017591
40868,6987674,5743434
40869,7609581,1446683
40870,7609581,2157609
40871,7609581,7358008
40872,7609581,5262646
40873,7609581,2449597
40874,7609581,3823531
40875,7609581,1396671
40876,7609581,3322514
40877,7609581,9326722
40878,7609581,3871556
40879,7609581,4214419
40880,7609581,5582610
40881,7609581,5460402
40882,7609581,6828173
40883,7609581,6062599
40884,7609581,2706382
40885,7609581,6299956
40886,7609581,5403487
40887,7609581,6463952
40888,7609581,4303195
40889,7609581,5965396
40890,7609581,5132688
40891,7609581,6677164
40892,7609581,9981895
40893,7609581,5471581
40894,7609581,5815978
40895,7609581,7317438
40896,1781321,1446683
40897,1781321,2449597
40898,1781321,3747072
40899,1781321,6620713
40900,1781321,6544671
40901,1781321,6859693
40902,1781321,8584084
40903,1781321,4214419
40904,1781321,5582610
40905,1781321,6062599
40906,1781321,2706382
40907,1781321,4741497
40908,1781321,2625914
40909,1781321,3544111
40910,1781321,6463952
40911,1781321,4303195
40912,1781321,6803121
40913,1781321,1353420
40914,1781321,6677164
40915,1781321,2066437
40916,1781321,9981895
40917,1781321,9031847
40918,1781321,5471581
40919,1781321,2920966
40920,1781321,5743434
40921,1781321,9612606
40922,2564525,5876745
40923,2564525,9659856
40924,2564525,6300454
40925,2564525,9444027
40926,2564525,5262646
40927,2564525,6620713
40928,2564525,6859693
40929,2564525,3823531
40930,2564525,1396671
40931,2564525,1301156
40932,2564525,8584084
40933,2564525,6260400
40934,2564525,8847502
40935,2564525,6128774
40936,2564525,1289636
40937,2564525,5460402
40938,2564525,1825969
40939,2564525,1256084
40940,2564525,6062599
40941,2564525,1385403
40942,2564525,2625914
40943,2564525,1335895
40944,2564525,3223948
40945,2564525,6418092
40946,2564525,6017591
40947,2564525,7317438
40948,2564525,9612606
40949,7983642,1446683
40950,7983642,3393729
40951,7983642,9659856
40952,7983642,6300454
40953,7983642,2449597
40954,7983642,6544671
40955,7983642,4747658
40956,7983642,4445414
40957,7983642,3871556
40958,7983642,1825969
40959,7983642,1256084
40960,7983642,2706382
40961,7983642,1385403
40962,7983642,6299956
40963,7983642,1335895
40964,7983642,6463952
40965,7983642,9733001
40966,7983642,4303195
40967,7983642,5132688
40968,7983642,6677164
40969,7983642,9981895
40970,7983642,3223948
40971,7983642,2920966
40972,7983642,5743434
40973,4374153,1446683
40974,4374153,3393729
40975,4374153,9659856
40976,4374153,2157609
40977,4374153,6544671
40978,4374153,3823531
40979,4374153,1301156
40980,4374153,8847502
40981,4374153,1825969
40982,4374153,6828173
40983,4374153,6062599
40984,4374153,2706382
40985,4374153,5403487
40986,4374153,6463952
40987,4374153,2045224
40988,4374153,5965396
40989,4374153,6677164
40990,4374153,3223948
40991,4374153,5815978
40992,7179596,7635375
40993,7179596,6300454
40994,7179596,7358008
40995,7179596,3747072
40996,7179596,6620713
40997,7179596,6859693
40998,7179596,1396671
40999,7179596,1301156
41000,7179596,3322514
41001,7179596,3871556
41002,7179596,9085992
41003,7179596,5460402
41004,7179596,6828173
41005,7179596,3335969
41006,7179596,1427353
41007,7179596,2706382
41008,7179596,6299956
41009,7179596,5403487
41010,7179596,1335895
41011,7179596,5053937
41012,7179596,2045224
41013,7179596,5132688
41014,7179596,6803121
41015,7179596,6677164
41016,7179596,2066437
41017,7179596,3223948
41018,7179596,6418092
41019,7179596,6017591
41020,7179596,9612606
41021,7179596,4356468
41022,5324109,1446683
41023,5324109,1570785
41024,5324109,7358008
41025,5324109,9444027
41026,5324109,2449597
41027,5324109,6859693
41028,5324109,4747658
41029,5324109,6480234
41030,5324109,1936377
41031,5324109,6260400
41032,5324109,4865283
41033,5324109,9326722
41034,5324109,3871556
41035,5324109,1289636
41036,5324109,5582610
41037,5324109,5460402
41038,5324109,1545110
41039,5324109,1256084
41040,5324109,1385403
41041,5324109,2625914
41042,5324109,2045224
41043,5324109,2069265
41044,5324109,9733001
41045,5324109,4303195
41046,5324109,7891838
41047,5324109,8268517
41048,5324109,3223948
41049,5324109,6418092
41050,5324109,6017591
41051,5324109,5743434
41052,5324109,4356468
41053,5792288,5876745
41054,5792288,9659856
41055,5792288,2449597
41056,5792288,2116985
41057,5792288,4747658
41058,5792288,3322514
41059,5792288,1825969
41060,5792288,2625914
41061,5792288,1353420
41062,5792288,6677164
41063,5792288,7317438
41064,2925516,5876745
41065,2925516,7635375
41066,2925516,9659856
41067,2925516,2157609
41068,2925516,5262646
41069,2925516,2449597
41070,2925516,6620713
41071,2925516,6859693
41072,2925516,1301156
41073,2925516,1936377
41074,2925516,5582610
41075,2925516,1825969
41076,2925516,6573559
41077,2925516,1256084
41078,2925516,2706382
41079,2925516,2625914
41080,2925516,3544111
41081,2925516,6463952
41082,2925516,2045224
41083,2925516,8268517
41084,2925516,9031847
41085,2925516,2920966
41086,2925516,5815978
41087,2925516,9612606
41088,2925516,4356468
41089,8257227,1570785
41090,8257227,7358008
41091,8257227,5262646
41092,8257227,3747072
41093,8257227,6544671
41094,8257227,3823531
41095,8257227,6480234
41096,8257227,8584084
41097,8257227,3322514
41098,8257227,3871556
41099,8257227,1289636
41100,8257227,1545110
41101,8257227,1256084
41102,8257227,6062599
41103,8257227,1385403
41104,8257227,5403487
41105,8257227,6463952
41106,8257227,2045224
41107,8257227,9733001
41108,8257227,5965396
41109,8257227,5132688
41110,8257227,1353420
41111,8257227,6418092
41112,8257227,5815978
41113,8257227,6017591
41114,8257227,7317438
41115,7343906,3393729
41116,7343906,6300454
41117,7343906,7358008
41118,7343906,2449597
41119,7343906,3747072
41120,7343906,2116985
41121,7343906,6859693
41122,7343906,6480234
41123,7343906,1936377
41124,7343906,3322514
41125,7343906,4214419
41126,7343906,1825969
41127,7343906,6573559
41128,7343906,3335969
41129,7343906,2706382
41130,7343906,6299956
41131,7343906,3544111
41132,7343906,6463952
41133,7343906,2069265
41134,7343906,4303195
41135,7343906,7891838
41136,7343906,6803121
41137,7343906,2066437
41138,7343906,8268517
41139,7343906,3223948
41140,7343906,5471581
41141,7343906,5815978
41142,7343906,6017591
41143,7343906,5743434
41144,7343906,4356468
41145,8388648,3393729
41146,8388648,9659856
41147,8388648,9444027
41148,8388648,6544671
41149,8388648,6859693
41150,8388648,1396671
41151,8388648,1301156
41152,8388648,8584084
41153,8388648,3322514
