,from,to
37821,6401165,5471581
37822,6401165,5815978
37823,6401165,6017591
37824,6401165,7317438
37825,6401165,9612606
37826,4962458,1446683
37827,4962458,7635375
37828,4962458,6300454
37829,4962458,2157609
37830,4962458,6620713
37831,4962458,2116985
37832,4962458,6859693
37833,4962458,4747658
37834,4962458,1396671
37835,4962458,6480234
37836,4962458,1301156
37837,4962458,4445414
37838,4962458,1936377
37839,4962458,8584084
37840,4962458,8847502
37841,4962458,3871556
37842,4962458,4214419
37843,4962458,5460402
37844,4962458,1545110
37845,4962458,1256084
37846,4962458,6062599
37847,4962458,2706382
37848,4962458,4741497
37849,4962458,1385403
37850,4962458,6299956
37851,4962458,5403487
37852,4962458,2045224
37853,4962458,5965396
37854,4962458,5132688
37855,4962458,6677164
37856,4962458,2066437
37857,4962458,9031847
37858,4962458,6418092
37859,4962458,2920966
37860,4962458,5815978
37861,4962458,5743434
37862,4962458,4356468
37863,4329150,1570785
37864,4329150,2449597
37865,4329150,2116985
37866,4329150,4747658
37867,4329150,1301156
37868,4329150,4445414
37869,4329150,3322514
37870,4329150,8847502
37871,4329150,9085992
37872,4329150,5582610
37873,4329150,1825969
37874,4329150,3335969
37875,4329150,1427353
37876,4329150,2706382
37877,4329150,1385403
37878,4329150,1335895
37879,4329150,2045224
37880,4329150,4303195
37881,4329150,5965396
37882,4329150,6803121
37883,4329150,2066437
37884,4329150,3223948
37885,4329150,2920966
37886,4329150,7317438
37887,4329150,9612606
37888,1722010,1446683
37889,1722010,7635375
37890,1722010,6300454
37891,1722010,3747072
37892,1722010,6859693
37893,1722010,8584084
37894,1722010,6260400
37895,1722010,4865283
37896,1722010,6128774
37897,1722010,4214419
37898,1722010,1825969
37899,1722010,1545110
37900,1722010,6828173
37901,1722010,3335969
37902,1722010,2706382
37903,1722010,1385403
37904,1722010,6463952
37905,1722010,5965396
37906,1722010,5132688
37907,1722010,1353420
37908,1722010,9981895
37909,1722010,3223948
37910,1722010,5815978
37911,1722010,7317438
37912,1722010,9612606
37913,4730613,1446683
37914,4730613,1570785
37915,4730613,6300454
37916,4730613,9444027
37917,4730613,3747072
37918,4730613,6859693
37919,4730613,4747658
37920,4730613,1301156
37921,4730613,1936377
37922,4730613,4865283
37923,4730613,3871556
37924,4730613,4214419
37925,4730613,5460402
37926,4730613,6573559
37927,4730613,3335969
37928,4730613,2706382
37929,4730613,6299956
37930,4730613,2625914
37931,4730613,6463952
37932,4730613,9733001
37933,4730613,4303195
37934,4730613,3223948
37935,4730613,2920966
37936,4730613,5743434
37937,9208875,1446683
37938,9208875,1570785
37939,9208875,2157609
37940,9208875,5262646
37941,9208875,3747072
37942,9208875,8847502
37943,9208875,9326722
37944,9208875,3871556
37945,9208875,6128774
37946,9208875,4214419
37947,9208875,1289636
37948,9208875,5582610
37949,9208875,5460402
37950,9208875,1545110
37951,9208875,3335969
37952,9208875,6299956
37953,9208875,1335895
37954,9208875,6463952
37955,9208875,2069265
37956,9208875,4303195
37957,9208875,7891838
37958,9208875,5132688
37959,9208875,1353420
37960,9208875,9981895
37961,9208875,5471581
37962,9208875,2920966
37963,6812748,1446683
37964,6812748,6300454
37965,6812748,5262646
37966,6812748,6544671
37967,6812748,3823531
37968,6812748,1396671
37969,6812748,4445414
37970,6812748,6260400
37971,6812748,9326722
37972,6812748,3871556
37973,6812748,4214419
37974,6812748,6828173
37975,6812748,6803121
37976,6812748,2066437
37977,6812748,9981895
37978,6812748,9612606
37979,9204369,5876745
37980,9204369,7635375
37981,9204369,9659856
37982,9204369,9444027
37983,9204369,6859693
37984,9204369,4747658
37985,9204369,1301156
37986,9204369,1936377
37987,9204369,3322514
37988,9204369,4865283
37989,9204369,8847502
37990,9204369,6128774
37991,9204369,9085992
37992,9204369,1289636
37993,9204369,5582610
37994,9204369,5460402
37995,9204369,1545110
37996,9204369,6828173
37997,9204369,1256084
37998,9204369,4741497
37999,9204369,5403487
38000,9204369,5053937
38001,9204369,9733001
38002,9204369,1353420
38003,9204369,9031847
38004,9204369,5471581
38005,9204369,2920966
38006,9204369,7317438
38007,9204369,9612606
38008,1934163,5876745
38009,1934163,2157609
38010,1934163,2116985
38011,1934163,3823531
38012,1934163,1396671
38013,1934163,1301156
38014,1934163,1936377
38015,1934163,8847502
38016,1934163,3871556
38017,1934163,6128774
38018,1934163,5582610
38019,1934163,1545110
38020,1934163,1256084
38021,1934163,6062599
38022,1934163,4741497
38023,1934163,6299956
38024,1934163,5403487
38025,1934163,1335895
38026,1934163,6463952
38027,1934163,5053937
38028,1934163,9733001
38029,1934163,5132688
38030,1934163,2066437
38031,1934163,5471581
38032,1934163,5815978
38033,1934163,7317438
38034,8955163,1570785
38035,8955163,6300454
38036,8955163,9444027
38037,8955163,3747072
38038,8955163,6544671
38039,8955163,2116985
38040,8955163,4747658
38041,8955163,6480234
38042,8955163,8584084
38043,8955163,3322514
38044,8955163,8847502
38045,8955163,6128774
38046,8955163,4214419
38047,8955163,6573559
38048,8955163,3335969
38049,8955163,6062599
38050,8955163,4741497
38051,8955163,2625914
38052,8955163,6463952
38053,8955163,2069265
38054,8955163,7891838
38055,8955163,6803121
38056,8955163,2066437
38057,8955163,9981895
38058,8955163,5471581
38059,8955163,6017591
38060,8955163,4356468
38061,2931532,5876745
38062,2931532,1570785
38063,2931532,2157609
38064,2931532,5262646
38065,2931532,2449597
38066,2931532,6544671
38067,2931532,6859693
38068,2931532,3823531
38069,2931532,6480234
38070,2931532,4445414
38071,2931532,4865283
38072,2931532,3871556
38073,2931532,6128774
38074,2931532,9085992
38075,2931532,1289636
38076,2931532,1545110
38077,2931532,1256084
38078,2931532,2706382
38079,2931532,1385403
38080,2931532,2625914
38081,2931532,3544111
38082,2931532,6463952
38083,2931532,2045224
38084,2931532,4303195
38085,2931532,7891838
38086,2931532,6803121
38087,2931532,1353420
38088,2931532,2066437
38089,2931532,8268517
38090,2931532,6418092
38091,2931532,6017591
38092,2931532,7317438
38093,2931532,5743434
38094,8550702,3393729
38095,8550702,9659856
38096,8550702,2157609
38097,8550702,7358008
38098,8550702,4865283
38099,8550702,9085992
38100,8550702,6828173
38101,8550702,1427353
38102,8550702,6463952
38103,8550702,5132688
38104,8550702,2066437
38105,8550702,9981895
38106,8550702,9031847
38107,7917415,5876745
38108,7917415,7635375
38109,7917415,6300454
38110,7917415,5262646
38111,7917415,3747072
38112,7917415,6544671
38113,7917415,4747658
38114,7917415,6480234
38115,7917415,6260400
38116,7917415,4865283
38117,7917415,4214419
38118,7917415,1289636
38119,7917415,5460402
38120,7917415,6828173
38121,7917415,3335969
38122,7917415,2706382
38123,7917415,1385403
38124,7917415,2625914
38125,7917415,3544111
38126,7917415,1335895
38127,7917415,5053937
38128,7917415,2045224
38129,7917415,5965396
38130,7917415,6803121
38131,7917415,2066437
38132,7917415,9981895
38133,7917415,6418092
38134,7917415,5815978
38135,7917415,4356468
38136,4464397,3393729
38137,4464397,6300454
38138,4464397,9444027
38139,4464397,2449597
38140,4464397,6620713
38141,4464397,6859693
38142,4464397,6480234
38143,4464397,1936377
38144,4464397,3322514
38145,4464397,9326722
38146,4464397,9085992
38147,4464397,4214419
38148,4464397,5460402
38149,4464397,6828173
38150,4464397,1256084
38151,4464397,3335969
38152,4464397,2706382
38153,4464397,2625914
38154,4464397,6463952
38155,4464397,2069265
38156,4464397,5965396
38157,4464397,5132688
38158,4464397,6803121
38159,4464397,2066437
38160,4464397,9031847
38161,4464397,3223948
38162,4464397,6418092
38163,4464397,2920966
38164,4464397,7317438
38165,4464397,4356468
38166,8655642,5876745
38167,8655642,7635375
38168,8655642,2157609
38169,8655642,7358008
38170,8655642,9444027
38171,8655642,3747072
38172,8655642,6620713
38173,8655642,6544671
38174,8655642,6859693
38175,8655642,1396671
38176,8655642,1301156
38177,8655642,3322514
38178,8655642,8847502
38179,8655642,3871556
38180,8655642,9085992
38181,8655642,5460402
38182,8655642,1545110
38183,8655642,6062599
38184,8655642,4741497
38185,8655642,2625914
38186,8655642,5053937
38187,8655642,7891838
38188,8655642,1353420
38189,8655642,5471581
38190,8655642,5815978
38191,8655642,5743434
38192,8655642,9612606
38193,3287491,3393729
38194,3287491,6544671
38195,3287491,3823531
38196,3287491,1289636
38197,3287491,5460402
38198,3287491,1825969
38199,3287491,2706382
38200,3287491,4741497
38201,3287491,6299956
38202,3287491,2045224
38203,3287491,9733001
38204,3287491,4303195
38205,3287491,5965396
38206,3287491,9981895
38207,3287491,3223948
38208,3287491,2920966
38209,5270132,3393729
38210,5270132,1570785
38211,5270132,7635375
38212,5270132,6300454
38213,5270132,9444027
38214,5270132,5262646
38215,5270132,6859693
38216,5270132,3823531
38217,5270132,9326722
38218,5270132,4214419
38219,5270132,1289636
38220,5270132,5582610
38221,5270132,1825969
38222,5270132,6062599
38223,5270132,2706382
38224,5270132,2625914
38225,5270132,3544111
38226,5270132,1335895
38227,5270132,5132688
38228,5270132,2066437
38229,5270132,6418092
38230,5270132,5815978
38231,5270132,7317438
38232,5270132,5743434
38233,4517862,7635375
38234,4517862,2157609
38235,4517862,2449597
38236,4517862,6544671
38237,4517862,4747658
38238,4517862,6480234
38239,4517862,3322514
38240,4517862,8847502
38241,4517862,6128774
38242,4517862,5582610
38243,4517862,1825969
38244,4517862,6828173
38245,4517862,6062599
38246,4517862,4741497
38247,4517862,2625914
38248,4517862,5403487
38249,4517862,3544111
38250,4517862,2045224
38251,4517862,9733001
38252,4517862,7891838
38253,4517862,9031847
38254,4517862,6418092
38255,4517862,5815978
38256,4517862,9612606
38257,6416553,5876745
38258,6416553,1570785
38259,6416553,7635375
38260,6416553,6300454
38261,6416553,2449597
38262,6416553,3823531
38263,6416553,1396671
38264,6416553,8584084
38265,6416553,6260400
38266,6416553,4865283
38267,6416553,3871556
38268,6416553,9085992
38269,6416553,1289636
38270,6416553,5460402
38271,6416553,6828173
38272,6416553,6062599
38273,6416553,1427353
38274,6416553,2706382
38275,6416553,3544111
38276,6416553,5053937
38277,6416553,9733001
38278,6416553,7891838
38279,6416553,1353420
38280,6416553,6677164
38281,6416553,9981895
38282,6416553,6418092
38283,6416553,6017591
38284,6416553,5743434
38285,6416553,9612606
38286,3147937,5876745
38287,3147937,7635375
38288,3147937,9659856
38289,3147937,9444027
38290,3147937,3747072
38291,3147937,2116985
38292,3147937,3823531
38293,3147937,4747658
38294,3147937,1396671
38295,3147937,1301156
38296,3147937,4445414
38297,3147937,8584084
38298,3147937,4865283
38299,3147937,4214419
38300,3147937,1289636
38301,3147937,5460402
38302,3147937,3335969
38303,3147937,4741497
38304,3147937,5053937
38305,3147937,2045224
38306,3147937,4303195
38307,3147937,7891838
38308,3147937,6803121
38309,3147937,2066437
38310,3147937,8268517
38311,3147937,9031847
38312,3147937,6418092
38313,3202525,1446683
38314,3202525,5876745
38315,3202525,3393729
38316,3202525,3747072
38317,3202525,6544671
38318,3202525,6859693
38319,3202525,4747658
38320,3202525,6480234
38321,3202525,4445414
38322,3202525,3871556
38323,3202525,4214419
38324,3202525,5582610
38325,3202525,1825969
38326,3202525,6828173
38327,3202525,1256084
38328,3202525,3335969
38329,3202525,4741497
38330,3202525,2625914
38331,3202525,3544111
38332,3202525,1335895
38333,3202525,2045224
38334,3202525,4303195
38335,3202525,7891838
38336,3202525,1353420
38337,3202525,6677164
38338,3202525,9981895
38339,3202525,9031847
38340,3202525,5471581
38341,3202525,5815978
38342,3202525,6017591
38343,3202525,5743434
38344,8854988,5876745
38345,8854988,2116985
38346,8854988,4445414
38347,8854988,8847502
38348,8854988,5460402
38349,8854988,1256084
38350,8854988,3544111
38351,8854988,6463952
38352,8854988,5053937
38353,8854988,2069265
38354,8854988,9733001
38355,8854988,5965396
38356,8854988,5815978
38357,8854988,5743434
38358,8854988,9612606
38359,5361409,1446683
38360,5361409,1570785
38361,5361409,2157609
38362,5361409,9444027
38363,5361409,5262646
38364,5361409,2449597
38365,5361409,3747072
38366,5361409,6620713
38367,5361409,6544671
38368,5361409,2116985
38369,5361409,3823531
38370,5361409,4747658
38371,5361409,1301156
38372,5361409,1936377
38373,5361409,8584084
38374,5361409,3322514
38375,5361409,8847502
38376,5361409,6128774
38377,5361409,9085992
38378,5361409,5460402
38379,5361409,1825969
38380,5361409,6828173
38381,5361409,3335969
38382,5361409,6062599
38383,5361409,4741497
38384,5361409,2625914
38385,5361409,1335895
38386,5361409,5053937
38387,5361409,2069265
38388,5361409,4303195
38389,5361409,7891838
38390,5361409,1353420
38391,5361409,2066437
38392,5361409,9981895
38393,5361409,3223948
38394,5361409,6418092
38395,5361409,5815978
38396,5361409,9612606
38397,8952488,5876745
38398,8952488,7635375
38399,8952488,2157609
38400,8952488,5262646
38401,8952488,2449597
38402,8952488,6544671
38403,8952488,3823531
38404,8952488,4747658
38405,8952488,1396671
38406,8952488,1301156
38407,8952488,4445414
38408,8952488,6260400
38409,8952488,4865283
38410,8952488,9326722
38411,8952488,3871556
38412,8952488,9085992
38413,8952488,5582610
38414,8952488,5460402
38415,8952488,1825969
38416,8952488,1545110
38417,8952488,1256084
38418,8952488,3335969
38419,8952488,4741497
38420,8952488,1385403
38421,8952488,6299956
38422,8952488,2625914
38423,8952488,6463952
38424,8952488,2069265
38425,8952488,4303195
38426,8952488,7891838
38427,8952488,6803121
38428,8952488,3223948
38429,8952488,5471581
38430,8952488,2920966
38431,8952488,6017591
38432,8952488,7317438
38433,8952488,9612606
38434,8952488,4356468
38435,1406098,5876745
38436,1406098,1570785
38437,1406098,7635375
38438,1406098,2157609
38439,1406098,7358008
38440,1406098,9444027
38441,1406098,5262646
38442,1406098,2449597
38443,1406098,6620713
38444,1406098,2116985
38445,1406098,6859693
38446,1406098,4747658
38447,1406098,1396671
38448,1406098,4445414
38449,1406098,8584084
38450,1406098,8847502
38451,1406098,3871556
38452,1406098,9085992
38453,1406098,4214419
38454,1406098,1289636
38455,1406098,5460402
38456,1406098,6573559
38457,1406098,3335969
38458,1406098,2706382
38459,1406098,1385403
38460,1406098,2625914
38461,1406098,5403487
38462,1406098,1335895
38463,1406098,5053937
38464,1406098,2045224
38465,1406098,9733001
38466,1406098,7891838
38467,1406098,8268517
38468,1406098,6418092
38469,1406098,5815978
38470,1406098,7317438
38471,1406098,5743434
38472,1406098,9612606
38473,9708391,1570785
38474,9708391,7635375
38475,9708391,6300454
38476,9708391,2449597
38477,9708391,6620713
38478,9708391,2116985
38479,9708391,6859693
38480,9708391,1301156
38481,9708391,1936377
38482,9708391,4865283
38483,9708391,3871556
38484,9708391,4214419
38485,9708391,5460402
38486,9708391,1545110
38487,9708391,1256084
38488,9708391,3335969
38489,9708391,2706382
38490,9708391,4741497
38491,9708391,5403487
38492,9708391,6463952
38493,9708391,4303195
38494,9708391,7891838
38495,9708391,1353420
38496,9708391,2066437
38497,9708391,9031847
38498,9708391,6418092
38499,9708391,6017591
38500,9708391,7317438
38501,9708391,4356468
38502,4902566,3393729
38503,4902566,6300454
38504,4902566,2157609
38505,4902566,9444027
38506,4902566,6544671
38507,4902566,3823531
38508,4902566,1301156
38509,4902566,1936377
38510,4902566,6260400
38511,4902566,4865283
38512,4902566,8847502
38513,4902566,9326722
38514,4902566,3871556
38515,4902566,1289636
38516,4902566,6828173
38517,4902566,1256084
38518,4902566,4741497
38519,4902566,1335895
38520,4902566,2069265
38521,4902566,5965396
38522,4902566,5132688
38523,4902566,6803121
38524,4902566,6677164
38525,4902566,2066437
38526,4902566,9031847
38527,4902566,6418092
38528,4902566,2920966
38529,4902566,5815978
38530,4902566,9612606
38531,4817322,1446683
38532,4817322,3393729
38533,4817322,9659856
38534,4817322,7358008
38535,4817322,5262646
38536,4817322,3747072
38537,4817322,2116985
38538,4817322,1396671
38539,4817322,4445414
38540,4817322,6260400
38541,4817322,9326722
38542,4817322,4214419
38543,4817322,5582610
38544,4817322,1825969
38545,4817322,1545110
38546,4817322,1256084
38547,4817322,1427353
38548,4817322,6299956
38549,4817322,5053937
38550,4817322,2069265
38551,4817322,9733001
38552,4817322,5132688
38553,4817322,6677164
38554,4817322,9031847
38555,4817322,2920966
38556,4817322,5743434
38557,4817322,9612606
38558,4183937,5876745
38559,4183937,7635375
38560,4183937,9659856
38561,4183937,2157609
38562,4183937,9444027
38563,4183937,3747072
38564,4183937,6620713
38565,4183937,6859693
38566,4183937,1396671
38567,4183937,1301156
38568,4183937,4445414
38569,4183937,8584084
38570,4183937,8847502
38571,4183937,9326722
38572,4183937,6128774
38573,4183937,9085992
38574,4183937,4214419
38575,4183937,5582610
38576,4183937,5460402
38577,4183937,6828173
38578,4183937,1256084
38579,4183937,3335969
38580,4183937,6062599
38581,4183937,2706382
38582,4183937,1385403
38583,4183937,6299956
38584,4183937,2625914
38585,4183937,3544111
38586,4183937,6463952
38587,4183937,5053937
38588,4183937,5965396
38589,4183937,7891838
38590,4183937,5132688
38591,4183937,1353420
38592,4183937,2066437
38593,4183937,9981895
38594,4183937,6418092
38595,4183937,2920966
38596,4183937,5815978
38597,4183937,6017591
38598,4183937,5743434
38599,4183937,4356468
38600,1083140,1570785
38601,1083140,7635375
38602,1083140,2157609
38603,1083140,9444027
38604,1083140,3747072
38605,1083140,6859693
38606,1083140,3823531
38607,1083140,1301156
38608,1083140,4445414
38609,1083140,1936377
38610,1083140,8584084
38611,1083140,3322514
38612,1083140,8847502
38613,1083140,6128774
38614,1083140,1289636
38615,1083140,5460402
38616,1083140,1825969
38617,1083140,1545110
38618,1083140,1256084
38619,1083140,2706382
38620,1083140,1385403
38621,1083140,6299956
38622,1083140,5403487
38623,1083140,3544111
38624,1083140,5053937
38625,1083140,2045224
38626,1083140,9733001
38627,1083140,4303195
38628,1083140,5132688
38629,1083140,1353420
38630,1083140,6677164
38631,1083140,8268517
38632,1083140,9981895
38633,1083140,3223948
38634,1083140,5471581
38635,1083140,6418092
38636,1083140,2920966
38637,1083140,7317438
38638,2557726,5876745
38639,2557726,3393729
38640,2557726,7635375
38641,2557726,9659856
38642,2557726,2157609
38643,2557726,5262646
38644,2557726,3747072
38645,2557726,6544671
38646,2557726,6859693
38647,2557726,1396671
38648,2557726,1301156
38649,2557726,1936377
38650,2557726,6260400
38651,2557726,8847502
38652,2557726,3871556
38653,2557726,9085992
38654,2557726,1289636
38655,2557726,5582610
38656,2557726,5460402
38657,2557726,1545110
38658,2557726,6573559
38659,2557726,3335969
38660,2557726,6062599
38661,2557726,1427353
38662,2557726,2625914
38663,2557726,5053937
38664,2557726,2069265
38665,2557726,9733001
38666,2557726,7891838
38667,2557726,5132688
38668,2557726,1353420
38669,2557726,6677164
38670,2557726,8268517
38671,2557726,9031847
38672,2557726,5471581
38673,2557726,5815978
38674,2557726,5743434
38675,2557726,4356468
38676,8655231,1570785
38677,8655231,9659856
38678,8655231,2157609
38679,8655231,5262646
38680,8655231,2449597
38681,8655231,6620713
38682,8655231,6859693
38683,8655231,1396671
38684,8655231,1301156
38685,8655231,3871556
38686,8655231,9085992
38687,8655231,1289636
38688,8655231,5582610
38689,8655231,1545110
38690,8655231,6573559
38691,8655231,1256084
38692,8655231,1427353
38693,8655231,2706382
38694,8655231,1385403
38695,8655231,2625914
38696,8655231,5403487
38697,8655231,3544111
38698,8655231,5053937
38699,8655231,9733001
38700,8655231,7891838
38701,8655231,6803121
38702,8655231,9981895
38703,8655231,2920966
38704,8655231,6017591
38705,8655231,5743434
38706,3711084,1446683
38707,3711084,7635375
38708,3711084,6300454
38709,3711084,9444027
38710,3711084,2449597
38711,3711084,3747072
38712,3711084,6859693
38713,3711084,1301156
38714,3711084,1936377
38715,3711084,6260400
38716,3711084,9326722
38717,3711084,6128774
38718,3711084,1289636
38719,3711084,1825969
38720,3711084,6828173
38721,3711084,6573559
38722,3711084,3335969
38723,3711084,6062599
38724,3711084,2706382
38725,3711084,1385403
38726,3711084,6299956
38727,3711084,2625914
38728,3711084,5053937
38729,3711084,2069265
38730,3711084,5965396
38731,3711084,1353420
38732,3711084,8268517
38733,3711084,5471581
38734,3711084,5815978
38735,3711084,9612606
38736,6037660,1446683
38737,6037660,5876745
38738,6037660,3393729
38739,6037660,7635375
38740,6037660,9659856
38741,6037660,9444027
38742,6037660,2449597
38743,6037660,3747072
38744,6037660,2116985
38745,6037660,3823531
38746,6037660,4747658
38747,6037660,4445414
38748,6037660,1936377
38749,6037660,6260400
38750,6037660,4865283
38751,6037660,3871556
38752,6037660,9085992
38753,6037660,4214419
38754,6037660,5582610
38755,6037660,6828173
38756,6037660,1256084
38757,6037660,1427353
38758,6037660,6299956
38759,6037660,2625914
38760,6037660,5403487
38761,6037660,3544111
38762,6037660,5053937
38763,6037660,2045224
38764,6037660,4303195
38765,6037660,5132688
38766,6037660,6803121
38767,6037660,2066437
38768,6037660,9031847
38769,6037660,6418092
38770,6037660,5815978
38771,6037660,7317438
38772,6037660,4356468
38773,6498892,5876745
38774,6498892,7635375
38775,6498892,2157609
38776,6498892,7358008
38777,6498892,5262646
38778,6498892,3747072
38779,6498892,6620713
38780,6498892,6544671
38781,6498892,2116985
38782,6498892,3823531
38783,6498892,1396671
38784,6498892,4445414
38785,6498892,6260400
38786,6498892,8847502
38787,6498892,6128774
38788,6498892,3335969
38789,6498892,2706382
38790,6498892,5403487
38791,6498892,1335895
38792,6498892,2045224
38793,6498892,4303195
38794,6498892,7891838
38795,6498892,1353420
38796,6498892,6418092
38797,6498892,5743434
38798,6498892,4356468
38799,8442024,1446683
38800,8442024,3393729
38801,8442024,5262646
38802,8442024,6620713
38803,8442024,6480234
38804,8442024,1936377
38805,8442024,6260400
38806,8442024,6128774
38807,8442024,4214419
38808,8442024,5460402
38809,8442024,1545110
38810,8442024,3335969
38811,8442024,2706382
38812,8442024,6299956
38813,8442024,3544111
38814,8442024,1335895
38815,8442024,9733001
38816,8442024,5132688
38817,8442024,6677164
38818,8442024,6418092
38819,8442024,5815978
38820,8442024,5743434
38821,6150002,1446683
38822,6150002,2157609
38823,6150002,2449597
38824,6150002,6859693
38825,6150002,3823531
38826,6150002,1396671
38827,6150002,1301156
38828,6150002,4445414
38829,6150002,3322514
38830,6150002,3871556
38831,6150002,1289636
38832,6150002,1825969
38833,6150002,6573559
38834,6150002,6062599
38835,6150002,2706382
38836,6150002,4741497
38837,6150002,1335895
38838,6150002,2069265
38839,6150002,4303195
38840,6150002,7891838
38841,6150002,6803121
38842,6150002,8268517
38843,6150002,3223948
38844,6150002,2920966
38845,6150002,9612606
38846,7974450,5876745
38847,7974450,7635375
38848,7974450,1396671
38849,7974450,1301156
38850,7974450,1936377
38851,7974450,6260400
38852,7974450,4865283
38853,7974450,1825969
38854,7974450,6828173
38855,7974450,3335969
38856,7974450,1427353
38857,7974450,2706382
38858,7974450,1385403
38859,7974450,6299956
38860,7974450,2625914
38861,7974450,5965396
38862,7974450,5132688
38863,7974450,6677164
38864,7974450,3223948
38865,7974450,5471581
38866,7974450,9612606
38867,3793101,5876745
38868,3793101,1570785
38869,3793101,2157609
38870,3793101,7358008
38871,3793101,5262646
38872,3793101,3823531
38873,3793101,1301156
38874,3793101,4445414
38875,3793101,3322514
38876,3793101,8847502
38877,3793101,1289636
38878,3793101,1825969
38879,3793101,1427353
38880,3793101,4741497
38881,3793101,2625914
38882,3793101,3544111
38883,3793101,1335895
38884,3793101,2069265
38885,3793101,3223948
38886,3793101,6017591
38887,3793101,5743434
38888,3793101,4356468
38889,3334935,1570785
38890,3334935,7635375
38891,3334935,5262646
38892,3334935,6620713
38893,3334935,6859693
38894,3334935,1396671
38895,3334935,1301156
38896,3334935,4445414
38897,3334935,1289636
38898,3334935,5582610
38899,3334935,5460402
38900,3334935,1825969
38901,3334935,6828173
38902,3334935,6573559
38903,3334935,1256084
38904,3334935,1427353
38905,3334935,1385403
38906,3334935,2625914
38907,3334935,5403487
38908,3334935,3544111
38909,3334935,6463952
38910,3334935,2045224
38911,3334935,2069265
38912,3334935,9733001
38913,3334935,4303195
38914,3334935,5132688
38915,3334935,6803121
38916,3334935,1353420
38917,3334935,6677164
38918,3334935,2066437
38919,3334935,8268517
38920,3334935,9981895
38921,3334935,9031847
38922,3334935,3223948
38923,3334935,5471581
38924,3334935,6418092
38925,3334935,2920966
38926,3334935,6017591
38927,3334935,7317438
38928,3334935,9612606
38929,3334935,4356468
38930,7040755,5876745
38931,7040755,3393729
38932,7040755,1570785
38933,7040755,7635375
38934,7040755,9659856
38935,7040755,6300454
38936,7040755,9444027
38937,7040755,5262646
38938,7040755,3747072
38939,7040755,6620713
38940,7040755,1301156
38941,7040755,3322514
38942,7040755,9326722
38943,7040755,6128774
38944,7040755,9085992
38945,7040755,1289636
38946,7040755,1825969
38947,7040755,6573559
38948,7040755,6299956
38949,7040755,1335895
38950,7040755,6463952
38951,7040755,9733001
38952,7040755,6677164
38953,7040755,9981895
38954,7040755,3223948
38955,7040755,5815978
38956,7040755,7317438
38957,7040755,4356468
38958,4868358,1570785
38959,4868358,6300454
38960,4868358,2157609
38961,4868358,3747072
38962,4868358,6620713
38963,4868358,2116985
38964,4868358,3823531
38965,4868358,6480234
38966,4868358,6260400
38967,4868358,3322514
38968,4868358,3871556
38969,4868358,5582610
38970,4868358,1545110
38971,4868358,1256084
38972,4868358,1427353
38973,4868358,6299956
38974,4868358,5053937
38975,4868358,6803121
38976,4868358,8268517
38977,4868358,9031847
38978,4868358,5471581
38979,4868358,2920966
38980,4868358,7317438
38981,4868358,4356468
38982,9857904,9659856
38983,9857904,9444027
38984,9857904,6544671
38985,9857904,2116985
38986,9857904,6859693
38987,9857904,4747658
38988,9857904,8584084
38989,9857904,9326722
38990,9857904,3871556
38991,9857904,9085992
38992,9857904,1289636
38993,9857904,5582610
38994,9857904,6828173
38995,9857904,6573559
38996,9857904,1427353
38997,9857904,5965396
38998,9857904,6418092
38999,9857904,2920966
39000,9857904,6017591
39001,9857904,5743434
39002,4184365,9659856
39003,4184365,6300454
39004,4184365,7358008
39005,4184365,5262646
39006,4184365,2449597
39007,4184365,3747072
39008,4184365,6620713
39009,4184365,6859693
39010,4184365,4747658
39011,4184365,1301156
39012,4184365,4445414
39013,4184365,8584084
39014,4184365,6260400
39015,4184365,4865283
39016,4184365,9085992
39017,4184365,4214419
39018,4184365,5582610
39019,4184365,1545110
39020,4184365,1256084
39021,4184365,3335969
39022,4184365,6062599
39023,4184365,1427353
39024,4184365,2706382
39025,4184365,4741497
39026,4184365,1385403
39027,4184365,6299956
39028,4184365,5403487
39029,4184365,3544111
39030,4184365,1335895
39031,4184365,5053937
39032,4184365,2069265
39033,4184365,5965396
39034,4184365,7891838
39035,4184365,5132688
39036,4184365,1353420
39037,4184365,6677164
39038,4184365,8268517
39039,4184365,9031847
39040,4184365,3223948
39041,4184365,5471581
39042,4184365,6418092
39043,4184365,2920966
39044,4184365,5815978
39045,4184365,6017591
39046,4184365,4356468
39047,2199217,5876745
39048,2199217,3393729
39049,2199217,7635375
39050,2199217,7358008
39051,2199217,9444027
39052,2199217,6544671
39053,2199217,6859693
39054,2199217,4747658
39055,2199217,1396671
39056,2199217,1301156
39057,2199217,1936377
39058,2199217,6260400
39059,2199217,3322514
39060,2199217,9326722
39061,2199217,3871556
39062,2199217,1289636
39063,2199217,5582610
39064,2199217,6828173
39065,2199217,3335969
39066,2199217,6062599
39067,2199217,1385403
39068,2199217,6463952
39069,2199217,7891838
39070,2199217,1353420
39071,2199217,8268517
39072,2199217,5471581
39073,2199217,5815978
39074,2199217,7317438
39075,9879259,5876745
39076,9879259,6300454
39077,9879259,2157609
39078,9879259,5262646
39079,9879259,3747072
39080,9879259,6620713
39081,9879259,6544671
39082,9879259,3823531
39083,9879259,1301156
39084,9879259,1936377
39085,9879259,6260400
39086,9879259,3322514
39087,9879259,8847502
39088,9879259,3871556
39089,9879259,1289636
39090,9879259,5460402
39091,9879259,1545110
39092,9879259,2706382
